  Ionization Rate(jt,jn) (cm**3 s**-1)  Te(jt) = 10**(-1.2 + (jt-1)/10) jt=1,60
  jn =   1; jt = 1 -> 60 going by rows   ne(jn) = 10**(10 + 0.5*(jn-1)) jn=1,15 
  5.75780E-10  1.25655E-09  2.37984E-09  4.02135E-09  6.19553E-09  8.85184E-09
  1.18836E-08  1.51453E-08  1.84711E-08  2.16936E-08  2.46607E-08  2.72476E-08
  2.93646E-08  3.09599E-08  3.20180E-08  3.25545E-08  3.26092E-08  3.22384E-08
  3.15074E-08  3.04850E-08  2.92380E-08  2.78284E-08  2.63113E-08  2.47338E-08
  2.31350E-08  2.15461E-08  1.99914E-08  1.84890E-08  1.70517E-08  1.56882E-08
  1.44036E-08  1.32001E-08  1.20782E-08  1.10364E-08  1.00724E-08  9.18292E-09
  8.36420E-09  7.61220E-09  6.92275E-09  6.29161E-09  5.71463E-09  5.18779E-09

  jn =   7
  1.00000E-99  1.43393E-81  1.70572E-66  1.50435E-54  4.41487E-45  1.41784E-37
  1.27842E-31  6.81770E-27  3.87538E-23  3.74058E-20  8.86055E-18  6.89407E-16
  2.21965E-14  3.55161E-13  3.26709E-12  1.93732E-11  8.11983E-11  2.58365E-10
  6.60709E-10  1.41988E-09  2.65530E-09  4.44057E-09  6.78407E-09  9.62647E-09
  1.28511E-08  1.63022E-08  1.98043E-08  2.31820E-08  2.62768E-08  2.89601E-08
  3.11402E-08  3.27660E-08  3.38239E-08  3.43329E-08  3.43371E-08  3.38971E-08
  3.30828E-08  3.19672E-08  3.06210E-08  2.91093E-08  2.74901E-08  2.58124E-08
  2.41169E-08  2.24361E-08  2.07950E-08  1.92121E-08  1.77005E-08  1.62688E-08
  1.49220E-08  1.36622E-08  1.24893E-08  1.14018E-08  1.03967E-08  9.47042E-09
  8.61890E-09  7.83770E-09  7.12226E-09  6.46806E-09  5.87062E-09  5.32564E-09

  jn =   8
  1.00000E-99  4.44989E-81  5.09266E-66  4.24526E-54  1.15842E-44  3.41936E-37
  2.82174E-31  1.38088E-26  7.25307E-23  6.52280E-20  1.45074E-17  1.06668E-15
  3.26296E-14  4.98430E-13  4.39708E-12  2.51255E-11  1.01952E-10  3.15567E-10
  7.88586E-10  1.66298E-09  3.06299E-09  5.06082E-09  7.65798E-09  1.07841E-08
  1.43084E-08  1.80597E-08  2.18468E-08  2.54800E-08  2.87897E-08  3.16390E-08
  3.39327E-08  3.56191E-08  3.66874E-08  3.71617E-08  3.70922E-08  3.65470E-08
  3.56034E-08  3.43410E-08  3.28369E-08  3.11619E-08  2.93783E-08  2.75388E-08
  2.56868E-08  2.38570E-08  2.20756E-08  2.03620E-08  1.87298E-08  1.71875E-08
  1.57399E-08  1.43888E-08  1.31336E-08  1.19721E-08  1.09008E-08  9.91555E-09
  9.01147E-09  8.18360E-09  7.42679E-09  6.73598E-09  6.10621E-09  5.53271E-09

  jn =   9
  1.00000E-99  1.95489E-80  2.14155E-65  1.68021E-53  4.23590E-44  1.13812E-36
  8.47760E-31  3.73277E-26  1.76358E-22  1.42921E-19  2.87675E-17  1.92790E-15
  5.42686E-14  7.71247E-13  6.40036E-12  3.47654E-11  1.35315E-10  4.04934E-10
  9.84879E-10  2.03287E-09  3.68207E-09  6.00538E-09  8.99680E-09  1.25711E-08
  1.65764E-08  2.08163E-08  2.50731E-08  2.91324E-08  3.28043E-08  3.59378E-08
  3.84300E-08  4.02283E-08  4.13261E-08  4.17555E-08  4.15774E-08  4.08715E-08
  3.97269E-08  3.82346E-08  3.64817E-08  3.45475E-08  3.25016E-08  3.04026E-08
  2.82984E-08  2.62268E-08  2.42164E-08  2.22882E-08  2.04566E-08  1.87304E-08
  1.71143E-08  1.56098E-08  1.42155E-08  1.29286E-08  1.17448E-08  1.06588E-08
  9.66490E-09  8.75726E-09  7.92978E-09  7.17652E-09  6.49167E-09  5.86971E-09

  jn =  10
  1.08196E-98  1.05654E-79  1.11196E-64  8.29204E-53  1.96113E-43  4.87090E-36
  3.30120E-30  1.30227E-25  5.44872E-22  3.89172E-19  6.92188E-17  4.13448E-15
  1.05020E-13  1.36556E-12  1.05083E-11  5.35740E-11  1.97747E-10  5.66292E-10
  1.32857E-09  2.66386E-09  4.71584E-09  7.55637E-09  1.11680E-08  1.54444E-08
  2.02044E-08  2.52158E-08  3.02226E-08  3.49734E-08  3.92461E-08  4.28657E-08
  4.57145E-08  4.77345E-08  4.89218E-08  4.93183E-08  4.89993E-08  4.80614E-08
  4.66122E-08  4.47606E-08  4.26106E-08  4.02566E-08  3.77810E-08  3.52531E-08
  3.27291E-08  3.02533E-08  2.78589E-08  2.55699E-08  2.34024E-08  2.13661E-08
  1.94657E-08  1.77020E-08  1.60727E-08  1.45736E-08  1.31988E-08  1.19417E-08
  1.07948E-08  9.75082E-09  8.80206E-09  7.94117E-09  7.16104E-09  6.45487E-09

  jn =  11
  4.88250E-98  4.76744E-79  4.94050E-64  3.59375E-52  8.22074E-43  1.95362E-35
  1.24935E-29  4.58558E-25  1.76535E-21  1.15131E-18  1.85811E-16  1.00222E-14
  2.29523E-13  2.69849E-12  1.89034E-11  8.85804E-11  3.03852E-10  8.18154E-10
  1.82545E-09  3.51755E-09  6.03931E-09  9.45633E-09  1.37398E-08  1.87671E-08
  2.43351E-08  3.01847E-08  3.60287E-08  4.15837E-08  4.65972E-08  5.08683E-08
  5.42591E-08  5.66981E-08  5.81751E-08  5.87318E-08  5.84487E-08  5.74320E-08
  5.58014E-08  5.36802E-08  5.11872E-08  4.84322E-08  4.55119E-08  4.25093E-08
  3.94929E-08  3.65176E-08  3.36259E-08  3.08496E-08  2.82109E-08  2.57244E-08
  2.33982E-08  2.12355E-08  1.92356E-08  1.73947E-08  1.57069E-08  1.41649E-08
  1.27603E-08  1.14842E-08  1.03275E-08  9.28093E-09  8.33569E-09  7.48316E-09

  jn =  12
  1.57394E-97  1.58473E-78  1.68081E-63  1.23156E-51  2.81084E-42  6.59817E-35
  4.12922E-29  1.46898E-24  5.41644E-21  3.31548E-18  4.88315E-16  2.34374E-14
  4.72047E-13  4.89761E-12  3.06821E-11  1.30869E-10  4.16085E-10  1.05585E-09
  2.25190E-09  4.19594E-09  7.02908E-09  1.08127E-08  1.55140E-08  2.10052E-08
  2.70755E-08  3.34555E-08  3.98449E-08  4.59455E-08  5.14898E-08  5.62624E-08
  6.01129E-08  6.29595E-08  6.47845E-08  6.56246E-08  6.55578E-08  6.46899E-08
  6.31422E-08  6.10407E-08  5.85084E-08  5.56596E-08  5.25965E-08  4.94075E-08
  4.61669E-08  4.29354E-08  3.97613E-08  3.66816E-08  3.37240E-08  3.09081E-08
  2.82467E-08  2.57473E-08  2.34130E-08  2.12436E-08  1.92362E-08  1.73861E-08
  1.56870E-08  1.41317E-08  1.27122E-08  1.14202E-08  1.02474E-08  9.18510E-09

  jn =  13
  3.40798E-97  3.68432E-78  4.29699E-63  3.31627E-51  7.77712E-42  1.86347E-34
  1.17261E-28  4.14284E-24  1.47906E-20  8.34088E-18  1.07108E-15  4.37400E-14
  7.59031E-13  6.98627E-12  3.99966E-11  1.59714E-10  4.84240E-10  1.18773E-09
  2.47275E-09  4.52930E-09  7.49671E-09  1.14353E-08  1.63115E-08  2.19968E-08
  2.82786E-08  3.48845E-08  4.15102E-08  4.78527E-08  5.36393E-08  5.86495E-08
  6.27284E-08  6.57900E-08  6.78136E-08  6.88335E-08  6.89259E-08  6.81958E-08
  6.67640E-08  6.47564E-08  6.22965E-08  5.94992E-08  5.64673E-08  5.32901E-08
  5.00428E-08  4.67871E-08  4.35722E-08  4.04363E-08  3.74079E-08  3.45077E-08
  3.17496E-08  2.91422E-08  2.66898E-08  2.43934E-08  2.22512E-08  2.02599E-08
  1.84144E-08  1.67089E-08  1.51369E-08  1.36913E-08  1.23649E-08  1.11507E-08

  jn =  14
  4.74909E-97  5.49474E-78  7.46913E-63  6.38483E-51  1.60422E-41  4.01573E-34
  2.62956E-28  9.37284E-24  3.21672E-20  1.60648E-17  1.73967E-15  6.09787E-14
  9.49567E-13  8.14231E-12  4.45232E-11  1.72519E-10  5.12548E-10  1.23998E-09
  2.55726E-09  4.65445E-09  7.66964E-09  1.16643E-08  1.66032E-08  2.23584E-08
  2.87150E-08  3.54009E-08  4.21105E-08  4.85394E-08  5.44134E-08  5.95104E-08
  6.36740E-08  6.68173E-08  6.89183E-08  7.00107E-08  7.01702E-08  6.95015E-08
  6.81252E-08  6.61674E-08  6.37514E-08  6.09923E-08  5.79932E-08  5.48436E-08
  5.16189E-08  4.83810E-08  4.51792E-08  4.20519E-08  3.90278E-08  3.61277E-08
  3.33656E-08  3.07501E-08  2.82856E-08  2.59731E-08  2.38112E-08  2.17962E-08
  1.99234E-08  1.81870E-08  1.65805E-08  1.50970E-08  1.37295E-08  1.24711E-08

  jn =  15
  5.84537E-97  6.42271E-78  8.09979E-63  7.33756E-51  2.15210E-41  6.06303E-34
  4.17065E-28  1.52629E-23  5.07459E-20  2.26974E-17  2.16917E-15  6.97539E-14
  1.03254E-12  8.60102E-12  4.62200E-11  1.77136E-10  5.22432E-10  1.25795E-09
  2.58608E-09  4.69610E-09  7.72658E-09  1.17398E-08  1.66984E-08  2.24752E-08
  2.88607E-08  3.55746E-08  4.23178E-08  4.87778E-08  5.46835E-08  5.98083E-08
  6.39991E-08  6.71685E-08  6.92945E-08  7.04106E-08  7.05923E-08  6.99442E-08
  6.85870E-08  6.66468E-08  6.42469E-08  6.15025E-08  5.85168E-08  5.53792E-08
